name_1,name_2,prediction,token_set_ratio,label,error
rio figueras,rio figueras,0.9994365,1.0,1.0,False
instituto geografico nacional ign,madrid villaverde bajo,0.029329455,0.25,0.0,False
diamante,estacion diamante,0.9953643,1.0,1.0,False
baquiriachic,baquereachi,0.36540687,0.78,0.0,False
santo tome,salvador,0.21882434,0.33,0.0,False
jesus te ampare,barranca jesus te ampare,0.9982866,1.0,1.0,False
san jose,san jose de guadalupe,0.30673674,1.0,1.0,True
estancia san jose,san jose,0.785238,1.0,1.0,False
agua buena,los cuatillos,0.039773393,0.26,0.0,False
lleun,leon,0.7034353,0.67,1.0,False
rio xalasta,tlacuatipan,0.01429024,0.36,0.0,False
rioseco alto,cortijada rioseco alto,0.9835434,1.0,1.0,False
rio martinica,rio martinica,0.9995102,1.0,1.0,False
la rivera de tampoco alto,cienega,0.14592803,0.06,0.0,False
awbyra,awbra,0.9674007,0.91,1.0,False
caserio canara,canara,0.9841526,1.0,1.0,False
santa cruz,santa cruz de las huertas,0.098173864,1.0,0.0,False
colonia rodriguez,rodriguez,0.94371754,1.0,1.0,False
san martin,san martin,0.84785885,1.0,1.0,False
rancho san jeronimo,isla san jeronimo,0.075137705,0.83,0.0,False
canoas,hacienda del canon de agua,0.2631776,0.31,0.0,False
san jose de las lomas,san jose las lomas,0.9863525,1.0,1.0,False
pena azul,cerro pena azul,0.99076307,1.0,1.0,False
cusalapa,coscomatepec de bravo,0.034541376,0.28,0.0,False
san jose,rancho san jose,0.60085005,1.0,0.0,True
brayfayska,briveska,0.99439234,0.56,1.0,False
luoromota,yuoromota,0.995326,0.89,1.0,False
paterna del rio,palerna del rio,0.8930569,0.93,1.0,False
rancho piedra atravesada,isla de piedra,0.0028101343,0.6,0.0,False
polotitlan,estacion polotitlan,0.9778589,1.0,1.0,False
departamento de marcos juarez,marcos juarez airport,0.65302825,0.76,0.0,True
okhos negros,akhs ngrs,0.91069835,0.38,1.0,False
doctor coss,villa diaz ordaz,0.08518044,0.22,0.0,False
cundiayajuchi,canada cundiayajuchi,0.99968356,1.0,1.0,False
la guadalupe,isla maria magdalena,0.046166763,0.44,0.0,False
hafen von mahon,palma harbour,0.07746708,0.36,0.0,False
comania,el comandante,0.03778664,0.6,0.0,False
beraton,beraton,0.96931046,1.0,1.0,False
carmen primera seccion,carmen,0.82407004,1.0,1.0,False
el playon,el playon,0.9442615,1.0,1.0,False
arroyo del salon,sa lian te de jia lie ge,0.19477499,0.3,0.0,False
el barraco,cuesta barragon,0.0012992474,0.56,0.0,False
la mata,la maso,0.5695972,0.71,0.0,True
rio suopire,cano suapure,0.9966157,0.61,1.0,False
zurbao zurbano,zurbano,0.9751389,1.0,1.0,False
felipe,san ignacio de san jose parangueo,0.16856281,0.23,0.0,False
arroyo de cachan,estacion ca ca ma,0.0787445,0.33,0.0,False
san cristobal,san cristobal chichicaxtepec,0.9775694,1.0,1.0,False
shoal point,punta baja,0.70293176,0.38,1.0,False
las enramadas,cerro la senorita,0.05189873,0.4,0.0,False
ta li fa,gorad taryfa,0.69419974,0.4,1.0,False
servera,sai er wei la,0.74132484,0.3,1.0,False
el refugio de cedillo,hacienda la soledad,0.052315876,0.2,0.0,False
sune,sune,0.95514065,1.0,1.0,False
tap,tapachula,0.43069813,0.5,1.0,True
jaral,el jaral,0.94178146,1.0,1.0,False
los alamos,alamo,0.41466218,0.67,0.0,False
challico,rio chalia,0.037471816,0.67,0.0,False
markinez,marquina jemein,0.017118229,0.43,0.0,False
awghaw mayrabals,ugao mirabales,0.998165,0.47,1.0,False
cerro sartenejas,cerro artenejas,0.9992816,0.97,1.0,False
rio buenavista,rio buenavista,0.9664605,1.0,1.0,False
tehuaxitlan,tenancititlan,0.018256573,0.67,0.0,False
huertas de medialegua,huertas del concejo,0.06492661,0.55,0.0,False
rancho bajio largo,bajio largo,0.98355263,1.0,0.0,True
cajon,el cajon,0.5790587,1.0,1.0,False
laroa,laroa,0.9110302,1.0,1.0,False
estacion vicente lopez,estacion vicente lopez,0.9974599,1.0,1.0,False
biryabishiosa,villaion,0.035794772,0.38,0.0,False
jojutla de juarez,jojutla de juarez,0.9998298,1.0,1.0,False
yauhquemehcan,san dionisio,0.72807324,0.16,1.0,False
cano cucie,cano cucie,0.969538,1.0,1.0,False
riacho pasu sao timbo para,arroyo monte lindo chico,0.91478145,0.4,1.0,False
xmaben,xmaben,0.9998932,1.0,1.0,False
rio el otate,rio el otate,0.99984056,1.0,1.0,False
valenzuela,rafael valenzuela,0.9968491,1.0,1.0,False
santa maria,santa maria,0.7983862,1.0,1.0,False
halacho,halacho,0.9943032,1.0,1.0,False
caserio riquer bajo,punta de riquer,0.0016150976,0.57,0.0,False
ku lai bu la shan mai,sierra de la culebra,0.42523944,0.39,1.0,True
santa maria del prado,santa maria,0.43712363,1.0,0.0,False
casas del rio,casas del rio,0.95507157,1.0,1.0,False
el ebanal,ebanal,0.9815385,1.0,1.0,False
manleu,manlleu,0.9805061,0.92,1.0,False
ciudad lineal linea 5,ciudad lineal l5,0.9225562,0.9,1.0,False
los angeles,la fabrica,0.023465486,0.29,0.0,False
caserio fuente grande,la fuente del tio molina,0.0072141853,0.44,0.0,False
san jose ayuquila,san jose,0.04755421,1.0,0.0,False
hervidero,zitacuaro,0.12073088,0.33,0.0,False
ma la gong,cortijo de malagon,0.2172261,0.21,0.0,False
san ramon,granja san juan,0.32389417,0.58,0.0,False
aldama cuarta seccion,naranjito,0.36446872,0.27,1.0,True
los horcones,el hatillo municipality,0.712757,0.17,0.0,True
estacion villa devoto,parada a devoto,0.9556847,0.57,1.0,False
la labor del rio,la labor del rio,0.9528861,1.0,1.0,False
moras,san clemente,0.46799302,0.24,1.0,True
la purisima,la purisima,0.7068879,1.0,0.0,True
thoholuh,tezontepec,0.009114916,0.22,0.0,False
loma del tascate,tascate,0.5650041,1.0,0.0,True
la garcita,la galerita,0.88515294,0.86,0.0,True
cerritos nueva espana,nuevo ejido charcos de figueroa,0.0012639877,0.46,0.0,False
cerro penon de nado,cerro pelon de nado,0.95894563,0.95,1.0,False
sierra grande del alamo,sierra el alamo,0.9806853,0.89,1.0,False
el violin,el violin,0.94472617,1.0,1.0,False
solari,m acosta,0.29517457,0.29,0.0,False
san jose palma delgadita,san jose la palma delgadita,0.978887,1.0,1.0,False
san jose el regadio,san jose el regadio,0.97534627,1.0,1.0,False
cerro blanco segunda seccion,la cuesta,0.48200572,0.11,0.0,False
morro de puerto santo,puerto paez,0.045800116,0.71,0.0,False
mexcaltepec,balsas river,0.028383635,0.26,0.0,False
cano turen,rio claro,0.19913018,0.53,1.0,True
rivera del carmen,carmen,0.5867954,1.0,1.0,False
rio zapaleni,rio zapaleri,0.98983306,0.92,1.0,False
san sebastian,san sebastian,0.95085824,1.0,1.0,False
rio gualeguay,rio gualeguay,0.98908573,1.0,0.0,True
caserio puente del carrasco,caserios puente de la sierra,0.21136406,0.65,0.0,False
rancho el pozo,el potrero del llano piedras negras,0.058842268,0.25,0.0,False
amatitan,atenango de la frontera,0.017917052,0.26,0.0,False
santa maria,santa maria,0.7983862,1.0,1.0,False
la relacion,la reforma,0.29888952,0.57,0.0,False
el zopilote,zapotito,0.8668996,0.42,1.0,False
kan pi e de la na si,kampilo de ranas,0.79934865,0.56,1.0,False
bolanos,santa maria de bolanos,0.9940861,1.0,1.0,False
aljan,san pelayo,0.2724417,0.4,1.0,True
rio de tuxtla,rio tuxtla,0.99947876,1.0,1.0,False
canon los cochis,valle los coches,0.9140056,0.56,1.0,False
san antonio,tepetlan,0.33860025,0.21,1.0,True
veinte de noviembre,rio tigre,0.0038122404,0.29,0.0,False
bavispe,babiacora,0.6461923,0.38,0.0,True
santa maria,santa maria,0.7983862,1.0,1.0,False
tlalnepantla,tultitlan,0.016653832,0.38,0.0,False
rancho san martin,san martin,0.6850054,1.0,0.0,True
congo,el congo,0.99942183,1.0,1.0,False
el aguila,el aguila,0.9421684,1.0,1.0,False
morelos,los cisneros,0.35604993,0.42,1.0,True
rio maric,cano maribeni,0.046456236,0.45,0.0,False
el capulin,arroyo el capulin,0.26966807,1.0,1.0,True
tukina,san isidro,0.51761794,0.25,1.0,False
sierra el peguis,ejido pedricena,0.004841608,0.45,0.0,False
canadon de los candeleros,doctor nicasio salas orono,0.6011979,0.31,0.0,True
san agustin,chavarrias,0.16587032,0.19,0.0,False
los canos,los canos,0.58140385,1.0,1.0,False
isla san antonio,cima san anton,0.17870457,0.73,1.0,True
chanarito,puesto isla chanar,0.006833456,0.67,0.0,False
arroyo el espiritu,el espiritu,0.9874894,1.0,1.0,False
casas toscana nueva,caserio tosals,0.00086714444,0.55,0.0,False
paramos,paramos,0.7417874,1.0,1.0,False
relamiego san antonio,san anton mendia,0.2100175,0.59,0.0,False
axtla,alferez,0.024693005,0.33,0.0,False
santa maria,iglesiafeita,0.49484923,0.35,1.0,True
el limon,el limon,0.5369539,1.0,1.0,False
montblanch,monblan,0.78364587,0.82,1.0,False
rio las rastras,la california,0.0012859618,0.14,0.0,False
san jose,san jose de belen,0.08496412,1.0,0.0,False
potrero,el potrero,0.75569904,1.0,1.0,False
tercera seccion,coronel gregorio mendez,0.07549044,0.26,0.0,False
zapotitan,zapotitan,0.9711798,1.0,1.0,False
axtla,alfredo m terrazas,0.41779557,0.26,1.0,True
lietor,levante,0.15200686,0.46,0.0,False
arguineguin,caserio la piqueta,0.010432959,0.28,0.0,False
caudete,caude,0.70874465,0.83,1.0,False
rio san bernardino,san bernardino,0.9376466,1.0,1.0,False
dieciseis de septiembre,alvaro obregon,0.0040450296,0.22,0.0,False
el ranchito de yanez,cerro lista blanca,0.12467906,0.37,0.0,False
los cuates,rancho santa barbara,0.2835861,0.2,1.0,True
las parritas,la parota,0.08441131,0.76,0.0,False
naranjeno primera seccion,el naranjeno primera seccion,0.99130255,1.0,1.0,False
rio cuixtla,rio cuixtla,0.99941146,1.0,1.0,False
refugio,el refugio,0.8917412,1.0,1.0,False
azulacuez,azulacuez,0.9959696,1.0,1.0,False
estacion gobernador vera,estacion vera,0.72681737,1.0,1.0,False
laguna de los mosquitos,carlos m naon,0.0041032406,0.39,0.0,False
arrayanes,arrastres,0.047176916,0.67,0.0,False
jesus nazareno,jesus de nazareno,0.99620676,1.0,1.0,False
tonala,rio tonala,0.99903077,1.0,1.0,False
portas,rio de portalage,0.00015545584,0.45,0.0,False
lanzarote island,ace,0.1482451,0.21,1.0,True
sant guim de lestacio,sant guim de freixenet,0.91519,0.73,1.0,False
casa venta quinquiller,caserio venta nueva,0.0033941227,0.54,0.0,False
laguna champaxan,laguna champayan,0.9978089,0.94,1.0,False
punta de quino,quimbanazuna,0.00042333233,0.31,0.0,False
robledo de la cuzpena,robledo de la guzpena,0.9998812,0.95,1.0,False
tepetlan,rio de tepetitlan,0.073862,0.64,0.0,False
jarnvagsstation tribunal,auditorio de tenerife,0.0052641327,0.36,0.0,False
el paraiso,estancia de garcia,0.21778902,0.36,0.0,False
guayabal,paso del guayabal,0.91773134,1.0,1.0,False
campo juarez,rio el leonero,0.17991297,0.23,0.0,False
puroagueita,proano,0.018621191,0.47,0.0,False
rio conorochito,rio conoriche,0.043899495,0.79,0.0,False
sesgleieta,lesgleieta,0.98906964,0.9,1.0,False
estacion de castellon de la plana,castello de la plana railway station,0.8882832,0.82,1.0,False
asuncion donaro guerra,asuncion donaro guerra,0.99794334,1.0,1.0,False
sierra nochistlan,nochistlan,0.99066854,1.0,1.0,False
campo andino,san pedro,0.21997455,0.19,1.0,True
santa maria de betancuria,santa maria de betancuria,0.988825,1.0,1.0,False
el tecahuite,tabasqueno,0.0395216,0.09,0.0,False
rio las piletas,san antonio,0.0060663396,0.31,0.0,False
san pedro,vado pedro,0.83903074,0.74,1.0,False
arrecife gallega,arrecife de la gallega,0.9951816,1.0,1.0,False
las canada,las canadas,0.65445715,0.95,1.0,False
bacamari,rio bacadehuachic,0.000630916,0.56,0.0,False
rancho san isidro,san isidoro,0.9007983,0.71,1.0,False
arroyo pilmalue,arroyo pilmatue,0.9990605,0.93,1.0,False
las carrionas,caserio las cardosas,0.69432825,0.61,0.0,True
rio emecuni,el vizcaino,0.15310806,0.36,0.0,False
lazaro cardenas,la esperanza,0.8746243,0.44,1.0,False
canon de las vacas,canon las vacas,0.9965407,1.0,1.0,False
corca,corca,0.99718857,1.0,1.0,False
zoquitlan,santa maria xochistepec,0.012117659,0.19,0.0,False
bujtrago,bu yi te la ge,0.9965489,0.27,1.0,False
ciudad manuel doblado,syudat xuares,0.0030500512,0.35,0.0,False
tacambaro de codallos,rio tacambaro,0.056045253,0.82,0.0,False
rancho buenavista,san miguel,0.48414788,0.37,0.0,False
puerto de aguilas,puerto de levante,0.032324355,0.69,1.0,True
estancia canadon molinari,canada iglesia,0.73457056,0.51,0.0,True
iruniya,irunea,0.20883504,0.77,1.0,True
polaban,polaba,0.87189364,0.92,1.0,False
santa maria maquixco,santa maria magdalena tiltepec,0.00095154694,0.71,0.0,False
rincon de las truchas,rincon del otate,0.044749126,0.65,0.0,False
santa maria sola,santa maria sola,0.99873525,1.0,1.0,False
cano cantarrana,cano cantaro,0.67777234,0.81,0.0,True
laguna ratanes,estancia rancho paraisos,0.0015219664,0.37,0.0,False
candelaria,candelaria de la union,0.91163343,1.0,1.0,False
santa maria magdalena pinas,santa mari el rincon,0.05311782,0.64,0.0,False
espanita,el espiritu,0.25254756,0.53,1.0,True
rincon de cajas,rinconada,0.26926,0.5,0.0,False
providencia del canton,providencia del canton,0.9964376,1.0,1.0,False
xombec,cerro xaltepec,0.13699917,0.3,0.0,False
andracas,andoain,0.27307805,0.53,0.0,False
arroyo de las tierras blancas,eldlandet atlantaroyane og antarktis,0.058393825,0.37,0.0,False
colonia irrigacion,irrigacion,0.97455215,1.0,1.0,False
los alamos,arroyo de los alamos,0.328344,1.0,1.0,True
las auras,rancho las auras,0.8583347,1.0,1.0,False
rio de anisacate,rio anizacate,0.9830756,0.83,1.0,False
cerro de los espiritus,cerro de los espiritus,0.99203265,1.0,1.0,False
quebrada de cara,rio guayas,0.8147847,0.15,1.0,False
villanueva,via nueva,0.9221691,0.53,1.0,False
rio carapuchini,rio carapuchina,0.95218164,0.93,1.0,False
loma el paramo,loma del paramo,0.9997767,0.97,1.0,False
colonia plan de ayala,ocotla,0.1581039,0.15,0.0,False
el capulin,cerro capirote,0.12412898,0.5,0.0,False
arroyo de la parrilla,arroyo de los canos de la parrilla,0.9974173,1.0,1.0,False
campo numero ciento nueve,campo numero ciento seis,0.22965881,0.88,0.0,False
huanguelen sud,huanguelen sud,0.9813803,1.0,1.0,False
san julian,barranco de cambrones,0.009680707,0.26,0.0,False
yajalon rio seco,yajalan rio seco,0.9903768,0.94,1.0,False
rio chico nuri,cordon el tescalama,0.0014534731,0.24,0.0,False
pueblo de las tablas,potrero de las tabias,0.9604014,0.78,1.0,False
ex fortin marcos paz,nevado penon,0.003402863,0.25,0.0,False
felton,departamento de lago argentino,0.012167822,0.17,0.0,False
aeropuerto de ituzaingo yacireta,nanco lauquen airport,0.086759,0.23,0.0,False
sierra del alto,ancasti,0.21130602,0.27,0.0,False
licenciado gustavo diaz ordaz,gustavo diaz ordaz,0.9925207,1.0,1.0,False
arroyo de las carcabas,arroyo de las carcabas del monte,0.55445874,1.0,1.0,False
chicomoseloc,hidroelectrica tuxpango,0.00037148548,0.34,0.0,False
granas,la granadella,0.003287258,0.53,0.0,False
gavin,gavin,0.97992414,1.0,1.0,False
arroyo el caiman,el caiman,0.98815423,1.0,1.0,False
cerro los gueerigos,cerro el guerigo,0.11082736,0.74,0.0,False
santa maria,el canton,0.17818578,0.3,0.0,False
islotes de anaga,roques de anaga,0.8246933,0.77,1.0,False
playa de las fabricas,isla de san andres,0.0012271083,0.56,0.0,False
peraldon,rio pequeno,0.0009599271,0.42,0.0,False
vineta,rancho de vino,0.050095078,0.3,0.0,False
gregorio mendez magana,segunda seccion,0.0029891205,0.22,0.0,False
tepexi de rodriguez,san juan tepeuxila,0.0576743,0.43,0.0,False
tlalzilalcalpa,tetlanolican,0.026030222,0.54,0.0,False
santa maria petapa el llanon,santa maria petapa el llanon,0.9995726,1.0,1.0,False
departamento de santa victoria,colonia numero 1,0.269064,0.22,0.0,False
santa ines,los gomez,0.017724589,0.21,0.0,False
el alamo,san pedro,0.20795667,0.24,0.0,False
rio los fustes,rio los fustes,0.9959562,1.0,1.0,False
paso lagunas del teno,rio de las salinas,0.018219862,0.41,0.0,False
veneras,mehatzerreka,0.41377854,0.42,1.0,True
tenanzintitlan,tenanzintitlan,0.98990494,1.0,1.0,False
rio curruai,quebrada carrizales,0.0022138972,0.33,0.0,False
andracas,andrakas,0.90505105,0.88,1.0,False
las gallinas,las galeras,0.007841126,0.78,0.0,False
campo ciento seis,campo numero ciento seis,0.9706115,1.0,1.0,False
20 de septiembre,estacion 20 de junio,0.006320711,0.5,0.0,False
hidroelectrica tingambato,hidroelectrica el durazno,0.009811471,0.72,0.0,False
pego,alfas del pi,0.09296701,0.12,0.0,False
bahia janssen,salinas de jame,0.0015433708,0.36,0.0,False
casas del hondo,caserio casas del cura,0.0062837806,0.75,0.0,False
rancheria el cuervo,rancho el cuervo,0.9918425,0.86,1.0,False
rio tilapa,ursulo galvan,5.1787654e-05,0.17,0.0,False
rio papalutla,rio papalutla,0.9924909,1.0,1.0,False
los batequitos,batequitos,0.988751,1.0,1.0,False
rio derecho,cerro derecho,0.8830216,0.83,1.0,False
estacion san andres,isla sola,0.012943517,0.29,0.0,False
guama,camadacata,0.48169842,0.4,1.0,True
estazino,estazino,0.9938849,1.0,1.0,False
rio cocorote,quebrada cocorote,0.70761144,0.8,1.0,False
colonia luis echeverria,colonia luis echeverria,0.9963104,1.0,1.0,False
dzidzantun,dzicila,0.3460487,0.47,0.0,False
las ramblas,passeig de gracia,0.013195151,0.21,0.0,False
llanos de san agustin,cerro de san agustin,0.5335139,0.82,0.0,True
estacion tlanalapa,tlamanca,0.0030870584,0.38,0.0,False
la garganta,caserio la garganta,0.9985628,1.0,1.0,False
general rodriguez,general rodriguez,0.90341085,1.0,1.0,False
subestacion electrica la aurora,subestacion electrica la aurora,0.99920595,1.0,1.0,False
cano fiscal,cano fiscal,0.9962413,1.0,1.0,False
arroyo las carretas,carmen oloron,0.015802743,0.25,0.0,False
san marcos,rio de ciudad victoria,0.4988695,0.31,1.0,True
san andres,san andres,0.8921476,1.0,1.0,False
el campo,el campillo de rodalquilar,0.06961983,0.47,0.0,False
estancia las tres hermanas,tres hermanas,0.99002266,1.0,1.0,False
union,la union,0.78158784,1.0,0.0,True
castillo,el castillo,0.93748236,1.0,0.0,True
geronimo island,isla san jeronimo,0.9935033,0.69,1.0,False
alhama,algayon,0.0057202852,0.46,0.0,False
apanteopa,apanteopan,0.9976544,0.95,1.0,False
chinchon,qin qiong,0.79681,0.47,1.0,False
tepe,temazcal,0.18984386,0.33,0.0,False
isla requeson,isla requeson,0.9998395,1.0,1.0,False
subillana gasteiz subijana de alava,subijana,0.07371608,1.0,0.0,False
cohino,cogino,0.86277944,0.83,1.0,False
vigo peinador flygplats,seville airport,0.0035195884,0.32,0.0,False
macareo de santo nino,cano macareo,0.011824442,0.74,0.0,False
oion oyon,penacerrada,0.076802626,0.1,0.0,False
caserio bardazoso,caserio barcinas,0.00039062864,0.79,0.0,False
general enrique godoy,general e godoy,0.9952059,0.93,1.0,False
paso rio potrerillo,paso del potrerillo,0.9890618,0.88,1.0,False
las cuevas,laguna de las cruces,0.032007102,0.53,0.0,False
kulja,sierra de la culebra,0.18422078,0.24,0.0,False
lorenzo avalos,colonia lazaro cardenas,0.089017965,0.38,0.0,False
rio macarapana,kilometro dieciseis,0.00013675819,0.18,0.0,False
puerto de soller,swyyr,0.020694258,0.1,0.0,False
el laura,ampareno,0.060432147,0.12,0.0,False
hoya hermosa,hoyahermosa,0.6280969,0.61,1.0,False
cuajiniouilapan,cuajinicualapa,0.89506054,0.83,1.0,False
sierra de la paramera,paraisas,0.025552506,0.41,0.0,False
canada el aguajito,canada del aguajito,0.99479574,0.97,1.0,False
oleiros,santa maria,0.6584934,0.22,1.0,False
mandaluniz,mandaluniz,0.9528499,1.0,1.0,False
xcabanche,xabanche,0.98171127,0.94,1.0,False
cano maribeni,rio maribeni,0.99833,0.8,1.0,False
ausekho,ausejo,0.91111255,0.77,1.0,False
rio valtabuyo,arroyo de la pena,0.05962424,0.33,0.0,False
calihuala,rio calabozo,0.00070337864,0.38,0.0,False
barra de tonala,barbal,0.38942486,0.48,0.0,False
parada kilometro 30,embarcadero kilometro 29,0.00469664,0.7,0.0,False
rio quediche,quebrada quediche,0.9646031,0.8,1.0,False
jaguey de la entrada,jaguey de la entrada,0.9744608,1.0,1.0,False
el piramide,cerro piramide,0.7195,0.84,0.0,True
monte,santa eufemia,0.4018321,0.33,1.0,True
tecuanin,tecuani,0.97485125,0.93,1.0,False
badulaque,el belduque,0.9981538,0.6,1.0,False
el tanque de los jimenez,tanques de guadalupe,0.049318653,0.5,0.0,False
su ai li ya ka fu la si,santa maria,0.3054856,0.35,0.0,False
rio del tigre,rio tigre,0.99989986,1.0,1.0,False
sierrita san francisco,rancho san faustino,0.54454845,0.49,1.0,False
