name_1,name_2,prediction,label,error
rio de san bernardino,rio san bernardino,1.0,0.0,True
tlaixpan,tlalxpan,1.0,1.0,False
enguidanos,enguera,0.0,0.0,False
renteria,rancho renteria,1.0,1.0,False
santa maria del zapote,la acequia blanca,0.0,0.0,False
santa maria suchixtlan,santa maria suchixtlan,1.0,1.0,False
santa catarina tlaxila,tlaxila,1.0,1.0,False
platon sanchez,platon sanchez,1.0,1.0,False
valverde,falfyrdy,0.0,1.0,True
mata limones,mata de limon,0.0,1.0,True
rancho tentacion,rio tenariva,0.0,0.0,False
san pelayo,caserio de san pelayo,1.0,0.0,True
rio najerilla,najera,0.0,0.0,False
sofan,sofan,1.0,1.0,False
estacion de tarragona,melilla port,0.0,0.0,False
preson de acebuches,los acebuches,1.0,1.0,False
dolores hidalgo cuna de la independencia nacional,xoconoxtlito del llanito,0.0,0.0,False
llagas,arroyo limoncillar,0.0,0.0,False
estacion la india,estacion falomir,0.0,0.0,False
tempoal,temozon,0.0,0.0,False
oricostio,oricostio,1.0,1.0,False
rancho salaiz,arroyo salado,0.0,0.0,False
rio san fernando,arroyo san fernando,1.0,1.0,False
arroyo el torreon,laguna toronto,0.0,0.0,False
cerro el aguila,el salto,0.0,0.0,False
twryl,toruhiryo,0.0,0.0,False
naranjo,el naranjal,0.0,0.0,False
mmmx,megsikositi gugjegonghang,0.0,1.0,True
canada los sabinos,loma nucua,0.0,0.0,False
canodilla,canodilla,1.0,1.0,False
arroyo coyote,arroyo el coyote,1.0,1.0,False
san ignacio xtuc,xixipesco,0.0,0.0,False
presa el capulin,el capulin,1.0,1.0,False
caserio santa maria de villalba,santa maria de ordas,0.0,0.0,False
los medinas,medanos,0.0,0.0,False
la iguana,san antonio de la iguan,0.0,1.0,True
gabriel,los sabinos,0.0,0.0,False
el cantaro,el cantaro,1.0,1.0,False
maruri,maruri jatabe,0.0,1.0,True
caserio casas de penen de albosa,casas de penen de albosa,1.0,1.0,False
san cristobal zapot,san cristobal zapot,1.0,1.0,False
bilar elvillar,bastida labastida,0.0,0.0,False
paso rio nonoava,paso rio,0.0,1.0,True
rincon de la rosa,rincon de la sosa,1.0,1.0,False
plana de alfa,alen,0.0,0.0,False
cambe,camambe,1.0,1.0,False
san andres,san andres miraflores,1.0,1.0,False
ordoeste,ordejon de arriba,1.0,0.0,True
victor,barranca victor,1.0,1.0,False
once de febrero primera seccion,zapotal tercera seccion,0.0,0.0,False
detzani,desgracia,0.0,0.0,False
agua caliente,rio agua caliente,1.0,1.0,False
chaliguey,chalihuey,1.0,1.0,False
rancho la trinidad de duri,rancho la trinidad de duri,1.0,1.0,False
onayar,olvera,0.0,0.0,False
concepcion,concepcion,1.0,0.0,True
los perez,pelones,0.0,0.0,False
rancho santa maria,laguna de santa maria,1.0,0.0,True
benjamin hill,ejido bachomobampo numero dos,0.0,0.0,False
cerro chapulin,el chapulin,1.0,1.0,False
rio xubia,rio grande de xubia,1.0,1.0,False
los garcia los nogales,estacion polka,1.0,0.0,True
rio del alcaide,rio del alcaide,1.0,1.0,False
agua caliente de los monzones,agua caliente,0.0,1.0,True
el tecuan,el tecuan,1.0,0.0,True
xuchil,el xuchil,1.0,1.0,False
santa maria,arroyo santa maria,0.0,1.0,True
mola de penyablanca,serral de las pedruscas,0.0,0.0,False
ejido arituaba,arituava,1.0,1.0,False
ahuahuastepec,texmolac,0.0,0.0,False
cerro el comejen,cerro el comejen,1.0,1.0,False
gormach,rio gorgos,0.0,0.0,False
horno robledo,caserio horno robledo,1.0,1.0,False
sierra de la lagrima,sierra lagrimas,1.0,1.0,False
barrio del chopo,cueva del chopo,1.0,1.0,False
santisimo de arriba,santiaguillo de garcia,0.0,0.0,False
la cofradia,la cofradia,1.0,1.0,False
parian,prian,0.0,1.0,True
pico de oro cuarta seccion,nino,0.0,0.0,False
rio tables,tablas,1.0,1.0,False
el jaguey,el aguita,0.0,0.0,False
colonias tres,el garanon,0.0,1.0,True
prietas,minas prietas,1.0,1.0,False
aren,areny de noguera,1.0,1.0,False
santa agueda guesalibar,gesalibar,1.0,1.0,False
ina,ilmatlan,0.0,0.0,False
estacion huites,estacion huitis,1.0,1.0,False
mezpelerreka,el recuenca,0.0,0.0,False
estacion del rio,planta del rio,1.0,1.0,False
arroyo de val,valle de valdegorron,0.0,0.0,False
caserio los lopez,casa de los lopez,1.0,0.0,True
rancho las pozas,pozaz,1.0,1.0,False
cerros enmedio,cordon de enmedio,1.0,1.0,False
mixtan,mixtlan,0.0,1.0,True
rio acheiro,acebes del paramo,0.0,0.0,False
bachicabo,batxikabo,0.0,1.0,True
fernando diaz,fernando diaz,1.0,1.0,False
cacaluta,cacalote,1.0,1.0,False
black warrior lagoon,cerro san jose,0.0,0.0,False
cibilcaltunas,cibilcaltunas,1.0,1.0,False
cerro el sonic,soni,0.0,0.0,False
el polvorin,san fernando matamoros,0.0,0.0,False
punta colnett,bahia colnett,0.0,0.0,False
rancheria las guindas,gueichubechi,0.0,0.0,False
limon,el limon,0.0,1.0,True
quinta,quilono,0.0,0.0,False
la candelaria rancho,la candelaria,1.0,1.0,False
rio huacapa,teocuitlapa,0.0,0.0,False
jesus carranza,jesus carranza la colorada,1.0,1.0,False
rio de barberena,estero berberena,1.0,1.0,False
xoyatla,santa maria xoyatla,1.0,1.0,False
mesa rodriguez,la aurora,1.0,0.0,True
moreda araba moreda de alava,oion oyon,1.0,0.0,True
rancho el chilarillo,los chilarillos,1.0,1.0,False
cortijada agustinos,serra de les agulles,0.0,0.0,False
cerrito de camargo,san jose de pena,0.0,0.0,False
san vicente boqueron,boqueron,1.0,1.0,False
marquinez,markina shemejn,0.0,0.0,False
san miguel ixtlan,ixcatlan,0.0,0.0,False
alamo,el alamo,1.0,1.0,False
mohinora,cerro muignora,1.0,1.0,False
pineiro,pineiro,1.0,0.0,True
ballestro,caserio el artunedo,0.0,0.0,False
el mila,mila,1.0,1.0,False
cuedan,rio codey,0.0,0.0,False
el ciruelar,el parabrisas,0.0,1.0,True
rio valdemembra,arroyo de la motilleja,1.0,1.0,False
santa cruz,santa cruz paxtle,0.0,1.0,True
santa maria,rio anarbe,0.0,0.0,False
san miguel,san miguel caltompantla,0.0,0.0,False
santa maria magdalena,caserio bajondillo,0.0,0.0,False
el palomo,rancho la paloma,0.0,0.0,False
gatzaga,gaioso,0.0,0.0,False
san nicolas,cerro san nicolas,1.0,1.0,False
el porvenir,primera seccion,0.0,1.0,True
filo rincon de las palmas,sierra filo rincon de las palmas,1.0,1.0,False
huiscuautla,huixcuautla,1.0,1.0,False
lombris,rancho lombriz,1.0,1.0,False
providencia quinta seccion san mateo,san marin obispo,0.0,0.0,False
caserio cuesta de galifa,caserio galiana,0.0,0.0,False
villa verde,la union,0.0,0.0,False
tanque de la union,rio union,0.0,0.0,False
rio ingles,rio de nizuc,0.0,1.0,True
escandella,ermita del ramonete,1.0,0.0,True
rio el aliso,rio el aliso,1.0,1.0,False
san jose xkix,san jose skix,1.0,1.0,False
pena la virgen,la virgen,1.0,1.0,False
el camaron,camaron,1.0,1.0,False
independencia,independencia segunda seccion,1.0,1.0,False
sahcaba,sahcaba,1.0,1.0,False
san andres,cesar,1.0,1.0,False
tanque de lopez,el tanque de los jimenez,0.0,0.0,False
valle de leniz,valle de leniz,1.0,1.0,False
pinzandaran,pinzandaran,1.0,0.0,True
san jose,san jose de navas,0.0,0.0,False
cordon la cuesta colorada,cordon la cuesta colorada,1.0,1.0,False
santo tomas,santo tomas apipilhuasco,1.0,0.0,True
arroyo de cachan,estacion ca ca ma,0.0,0.0,False
rancho casas viejas,rancheria juarez,0.0,0.0,False
rada de galdar,pico de galdar,1.0,0.0,True
tetela del volcan,estacion terreros,0.0,0.0,False
yermo,sierra de yerbanis,0.0,0.0,False
atizapan,atizapan,1.0,1.0,False
la haciendita de cabanas,hacienda de cabanas,1.0,1.0,False
tanque solis,tanque solis,1.0,1.0,False
tizapan el alto,tizapan,0.0,1.0,True
el alamo,alamo,0.0,1.0,True
arroyo tantoan,tantala,0.0,0.0,False
rio de ordesa,araya,0.0,0.0,False
palma,palangana,0.0,0.0,False
pinzon,pinzon,1.0,1.0,False
el jaguey,el jagueey,1.0,1.0,False
arroyo de esteban yanez,arroyo de esteban yanez,1.0,1.0,False
rio pizotla,rio chachala,0.0,0.0,False
el caballo,caballo,1.0,1.0,False
cerro tzoncolco,san cristobal,0.0,0.0,False
la boveda,caserio la boquera,0.0,0.0,False
sant flyw d gyksls,sant feliu de codines,0.0,0.0,False
rio jerga,rio jerga,1.0,1.0,False
rio atoyac,atoyac,1.0,1.0,False
rincon de la rosa,rincon de lucia,0.0,0.0,False
tanintana,tonayon,1.0,0.0,True
la florida,la experiencia,0.0,0.0,False
tapizala,tapizala,1.0,1.0,False
cerro el pajaro,el biznagon,0.0,0.0,False
aquiles serdan 1ra seccion,chichonal 3ra seccion la capilla,0.0,0.0,False
cahuite,cahuinaguato,0.0,0.0,False
santa maria,santa maria,1.0,1.0,False
rio guadalcopacin,guadalkanal,0.0,0.0,False
san juan teotihuacan,teotihuacan de arista,0.0,1.0,True
rancho san jose,san jose,0.0,1.0,True
rio coachapan,coacotla,0.0,0.0,False
cea,cazas,0.0,0.0,False
vilallonga del camp,vilallonga,0.0,1.0,True
casa castillo,caserio casa caballos,0.0,0.0,False
gaioso,gabin,0.0,0.0,False
zacoalpan,zacualpam,1.0,1.0,False
el barranco,san lucas,0.0,0.0,False
tuxtepec,tavela,1.0,0.0,True
yoo latea beada,rio de la zorra,0.0,1.0,True
valenciano,valenciana,1.0,0.0,True
san martin,san matin,1.0,1.0,False
gomera,gonbedor,0.0,0.0,False
villeno,vilyena,1.0,1.0,False
san jose de la mimbrera,las viboras,0.0,0.0,False
maria antonia,san jose de la angostura,0.0,0.0,False
bahia magdelena,bahia de magdalena,1.0,1.0,False
el sauz,el rebalse san lucas,0.0,0.0,False
santa maria,egana,1.0,0.0,True
gvadalkiviro,betis,0.0,1.0,True
cerro el rincon,el pinzan,0.0,0.0,False
mas de gargan,masia de gargan,1.0,1.0,False
el moral,el monte de buenavista,1.0,0.0,True
santa margarita yogopi,yadocono de porfirio diaz,0.0,0.0,False
santa maria,santa maria,1.0,1.0,False
caserio pradorredondo,pradorredondo,1.0,1.0,False
loma arnas,loma arnes,1.0,1.0,False
ejido palmiro,nuevo leon,1.0,0.0,True
san bartolome,rebolledo de la torre,1.0,0.0,True
canon el gato,canon la yerbabuena,0.0,0.0,False
korudoba,ke er duo wa,0.0,0.0,False
talavera de la reina,tlbyrt,0.0,1.0,True
humarizo,humariza,1.0,1.0,False
cienega grande,cienega grande,1.0,1.0,False
palma de mallorca airpor,pamplona flygplats,0.0,0.0,False
las mallas,caserio las mallas,1.0,1.0,False
rio tozos,tovilla,0.0,0.0,False
punta muinos,muino,0.0,0.0,False
santa maria de fornelos de filloas,santa maria de fornelos de filloas,1.0,1.0,False
caserio los lardines,estacion de los labrados,0.0,0.0,False
ostatan,ostotan,0.0,1.0,True
gargaliga,garciez jimena,0.0,0.0,False
santa maria,santa maria,1.0,0.0,True
la presa de santa ines,la presa de santa ines,1.0,1.0,False
argonos,argomaniz,0.0,0.0,False
caserio san jose,san khose,0.0,1.0,True
el campito,campo numero tres,0.0,1.0,True
alcala de chisvert,alcala de xivert,1.0,1.0,False
pria,prevedinos,0.0,0.0,False
pochitocal,pochitocal tercera seccion,1.0,1.0,False
caserio de las salinas,rozae matritenses,0.0,0.0,False
la rywkha,la montana de castilla,1.0,0.0,True
licenciado gustavo diaz ordaz,licenciado gustavo diaz ordaz,1.0,1.0,False
ocoroni,rio ocoroni,1.0,1.0,False
opstina aculco,ahcolco,1.0,1.0,False
hoya de san lazaro,laja,0.0,0.0,False
bajio de tonachi,babuchique,0.0,0.0,False
san vicente munguia,san vincent munguia,1.0,1.0,False
binasperi vinaspre,binasperi,1.0,1.0,False
caserio garraf,caserio garraf,1.0,1.0,False
cacaraguas,cacara,0.0,1.0,True
xochinacatlan,xochinanacatlan,1.0,1.0,False
la patrona,la petronilla,0.0,1.0,True
el villar,caserio el villar,1.0,0.0,True
mesa del sauz,mesa,0.0,1.0,True
pahuatlan de valle,pahuatlan del valle,1.0,1.0,False
san agustin tlalixticapa,tlacotepec,0.0,0.0,False
el sotolar,el higueron,0.0,0.0,False
rancho nuevo,lote numero veinticinco,0.0,0.0,False
tejocote polvillas,tejocote,0.0,1.0,True
san jose,san jose de los barrones,1.0,1.0,False
cofradia,cofradia de ostula,0.0,0.0,False
zochiquilazala,cerro zoapiltepec,0.0,0.0,False
rio gesteda,vedia elejalde,0.0,0.0,False
santa maria,san julian,0.0,0.0,False
ejido silva sanchez,silva sanchez,1.0,1.0,False
torre rame,torre del mar,0.0,0.0,False
santa maria,hacienda san francisco,0.0,0.0,False
tanchachin,tanchuchil,0.0,1.0,True
estacion batanejos,batan del puerto,0.0,0.0,False
almeria port,puerto de almeria,0.0,1.0,True
angel juarez,angel juarez,1.0,1.0,False
teotlaltzingo,san felipe teotlalcingo,0.0,1.0,True
san martin de las piramides,san martin de las piramides,1.0,1.0,False
gustavo diaz ordaz,diaz ordaz,1.0,1.0,False
el fenix,el fenix,1.0,1.0,False
vega de poja,fyja dy bas,0.0,0.0,False
sucila,kukila,1.0,1.0,False
citala,sitala,1.0,1.0,False
barranca fuereno,fuereno,1.0,1.0,False
sierra de avila,serra do edramo,0.0,1.0,True
huapacal segunda seccion,huapacal 2da seccion,1.0,1.0,False
purogureso,san jose progreso,1.0,0.0,True
ejido corpus,corpus cristhy,0.0,1.0,True
rio ayuquila,rincon de ayotitlan,0.0,0.0,False
san juan de las abadesas,byladraw,1.0,0.0,True
el alacran manatinero,el alacran,0.0,1.0,True
san felipe otlaltepec,san felipe jalapa de diaz,0.0,0.0,False
el jardin,el jardin,1.0,1.0,False
infantes,inka,0.0,0.0,False
bolantauche,bokoba,0.0,0.0,False
arroyo de dona juana,arroyo del espinar,1.0,1.0,False
la pasion,la pasion,1.0,1.0,False
rio valdecarros,arroyo de valdecaneque,1.0,0.0,True
mineral de cucharos,milpillas san andres,0.0,0.0,False
punta campana,campa,0.0,0.0,False
aeroport de lleida alguaire,pamplona iruna railway station,0.0,0.0,False
la cruz,rio de santa cruz,1.0,0.0,True
canada vereda el guachi,loma gueera,0.0,0.0,False
ixmolintla,ismolintla,1.0,1.0,False
tixpeual,tixmeuac,1.0,0.0,True
zala,casa del comercio,0.0,0.0,False
lalcudia de crespins,alcudia,0.0,0.0,False
el jazmin,tres encinos,0.0,0.0,False
el carmen de trancas,batan,1.0,0.0,True
fogars de montclus,rio de fuente espina,0.0,0.0,False
gola norte de lebre,nwrynya,0.0,0.0,False
santa maria oxtotipan,santa maria nopaltepec,0.0,0.0,False
samartin del rei aurelio,samartin del rei aurelio,1.0,1.0,False
san pedro del monte,san pedro del monte la huizachera,0.0,1.0,True
santo tome,san sebastian,0.0,0.0,False
cuanala,san mateo cuanala,1.0,1.0,False
aeropuerto jerez de la frontera,aeroport de murcia san javier,0.0,0.0,False
montana del pozo,caserio de poyotello,0.0,0.0,False
san julian,san julian,1.0,1.0,False
sagunto,sagundo,0.0,1.0,True
el ciruelar,el ciruelo,1.0,0.0,True
tepecoa,tepecoacuilco,0.0,1.0,True
puerta del datil,puerta del datil,1.0,1.0,False
castell de peniscola,palacio real de madrid,0.0,0.0,False
los ranchos,san jose de los ranchos,1.0,1.0,False
casas loma vina,loma de la mesa,0.0,0.0,False
sacaba,sahacaba,1.0,0.0,True
san luis,amatlan,0.0,0.0,False
san ramon,rancho san ramon,1.0,0.0,True
san jose zapotal,san jose zapotal,1.0,1.0,False
rio agua blanca,agua blanca,1.0,1.0,False
la pena,san jose de la pena,1.0,0.0,True
el rio,caserio el rio,1.0,0.0,True
eibar,eibar,1.0,1.0,False
parian,el parian,1.0,1.0,False
caserio poblet dels ferrers,caserio poblet dels ferrers,1.0,1.0,False
laguna metztitlan,metzquititlan,0.0,0.0,False
san martin del bas,san martin de la vega,0.0,0.0,False
cienega de los padres,chiuaua,1.0,0.0,True
susupuato,south bluff,0.0,0.0,False
caserio los morcillos,los morales,0.0,0.0,False
la magdalena,magdalena,1.0,1.0,False
preson santa gertrudis,rancho el preson de santa gertrudis,1.0,1.0,False
totoliniapan,totolan,0.0,0.0,False
los jagueyes,mesa la aguililla,0.0,1.0,True
opichen,omitlan de juarez,0.0,0.0,False
rancho el cajon del diablo,el cajon del diablo,1.0,1.0,False
kilometro 45,escarcega,0.0,1.0,True
santa maria,ejido santa maria,1.0,1.0,False
illa de onza,isla oncela,0.0,1.0,True
rafael avila camacho,teopa,0.0,1.0,True
pielago,arroyo el pichuel,0.0,0.0,False
ojitos,ojito,1.0,0.0,True
arroyo el pichul,picachos,0.0,0.0,False
centro acuicola la paz,centro acuicola la paz,1.0,1.0,False
ex hacienda de marroquin de arriba,la purisima,0.0,0.0,False
arroyo el torreon,presa de la boquilla,0.0,0.0,False
la vuelta de zopelican,barra santecomapa,0.0,0.0,False
santa maria nduayaco,santa maria,1.0,1.0,False
aqui estoy aqui me quedo,aqui estoy aqui me quedo,1.0,1.0,False
estero el huellate,estero hueyate,1.0,1.0,False
cabayhuaza,cabana,0.0,0.0,False
el rincon,albergues el rincon,1.0,0.0,True
villarino,lugar grande,0.0,1.0,True
la calzada,dos arroyos segunda seccion,0.0,1.0,True
arroyo coquiarachi,punta de las copas,0.0,0.0,False
herreros de salvatierra,alqueria herreros de salvatierra,1.0,1.0,False
tequila,tequezquitlan,0.0,0.0,False
rio tulija,rio tulija,1.0,1.0,False
amarante,san felix,1.0,0.0,True
caserio manchuelas,caserio mancheno,0.0,0.0,False
canon las brujas,canon la tijera,0.0,0.0,False
ciudad de leon,leon,1.0,1.0,False
la cienega,la cienega,1.0,0.0,True
vega de valcarce,san martin,0.0,0.0,False
rancho santa lucia,hacienda santa lucia,0.0,1.0,True
la granja,seccion la granja,1.0,1.0,False
hospederia reina de los angeles,short des tura3,0.0,0.0,False
san jose de cosalima,fapalaca,0.0,0.0,False
la concepcion,rancho la concepcion,1.0,0.0,True
olascoeguia,olascoeguia,1.0,1.0,False
caserio masias de molto,caserio masias de molto,1.0,1.0,False
lwsht,loja,0.0,1.0,True
cortijo de las canadas,caserio las canadas,1.0,1.0,False
hacienda el oregano,el oregano,1.0,1.0,False
la martina,mascota,1.0,0.0,True
sombrerete,sombrerete de vizarron,0.0,1.0,True
canada la virgen,presa la canada,0.0,0.0,False
cruz mesa,la cruz de la masa,0.0,1.0,True
las valles,los valles,1.0,1.0,False
la jaimea abajo,la jadonera,0.0,0.0,False
san jose,teseachic,0.0,1.0,True
canon san jose,canon de san jose,1.0,1.0,False
licenciado alfredo v bonfil,cacaiste,0.0,1.0,True
colonia otilio montano,instituto del fondo nacional de la vivienda para los trabajadores lomas de cortes,0.0,0.0,False
larrabea golf zelaia,la cala golf country club,0.0,0.0,False
san andres,mimiahuapan,0.0,0.0,False
caserio el algarrobillo,cortijada el algarrobico,0.0,0.0,False
mwnzwn,beranuy,0.0,0.0,False
los pajaros,el ranchito,0.0,0.0,False
baina,bailo,0.0,0.0,False
la mision,la miseria,0.0,0.0,False
maria de huerva,maria de huerva,1.0,1.0,False
zozutla,san miguel,1.0,1.0,False
caserio la cordillera,caserio la cordillera,1.0,1.0,False
profesor graciano sanchez,tetla primera seccion,0.0,0.0,False
estanh de rius,riudors,0.0,0.0,False
rio segre,rio segre,1.0,1.0,False
la cienega,punta maria,0.0,0.0,False
zacatlan de las manzanas,zacatlan,0.0,0.0,False
el desague,el desaguee,1.0,1.0,False
eloxochitlan,san antonio eloxochitlan,1.0,1.0,False
febro,la febro,1.0,1.0,False
estancia de san jose del carmen,estancia de san jose del carmen,1.0,1.0,False
san vicente,san vicente de leon,1.0,1.0,False
ahuemoetlan,los areos,0.0,1.0,True
la umbria,caserio la umbria,1.0,1.0,False
fotea,caserio fotea,1.0,1.0,False
prats de llucanes,prat de llusanes,1.0,1.0,False
alamo,alamo,1.0,1.0,False
canon el zopilote,el zopilote,1.0,1.0,False
el penon,palmira,0.0,1.0,True
cuautlancingo,san juan b cuautlancingo,1.0,1.0,False
estacion de logrono,logrono bus station,0.0,0.0,False
san ciprian,villarino de lamama,0.0,1.0,True
san caralampio corralchen,chajlib,0.0,0.0,False
segunda seccion,la agueita,0.0,0.0,False
higueras,higuera,1.0,1.0,False
cuadrilla san martin,la hormiga,0.0,1.0,True
rio quintana,rio de quintana,1.0,1.0,False
san sebastian,san sebastian teitipac,0.0,1.0,True
el hondo de carboneras,caserio el haza del riego,0.0,0.0,False
san jose,calerilla de tula,0.0,0.0,False
zacate,zacate colorado primero el moral,0.0,1.0,True
jamacua,el guayabo de ruiz,0.0,0.0,False
rinkon de la viktorija,caserio rincon de la casa grande,0.0,0.0,False
san mateo actipan,san martin zacatempa,0.0,0.0,False
san joachin,rancho san joaquin,0.0,1.0,True
el cajon,arroyo el cajon,0.0,1.0,True
orogueina,oroguina,1.0,1.0,False
canada carrizo,canada seca,0.0,0.0,False
coporo,cerro las penas,0.0,0.0,False
san antonio xiel,tezoquipan,0.0,0.0,False
el sabino,sabino,1.0,1.0,False
polotitlan de la ilustracion,polotitlan de la ilustracion,1.0,1.0,False
lago de metztitlan,laguna de meztitlan,1.0,1.0,False
santa maria,san andres,0.0,0.0,False
cumbraos,culleredo,0.0,0.0,False
adolfo lopez mateos,rio huizache,0.0,0.0,False
aiako harria,haedo de butron,0.0,0.0,False
cerro vazquez,mesa el cantaro,0.0,0.0,False
guanacevi,guaracevi,1.0,1.0,False
el torreon,torreon,1.0,0.0,True
coatililan,laguna de coatetelco,0.0,0.0,False
santa maria,santa maria,1.0,0.0,True
el ardillon,arroyo del terrenates,0.0,1.0,True
rio ayutla,nexapa,0.0,0.0,False
canita de lagos,morelos,0.0,0.0,False
canon la berrenda,canon la berrenda,1.0,1.0,False
san miguel chicahuaxtla,chicahuaxtla,1.0,0.0,True
banos y mendigo,caserio los balcones,0.0,0.0,False
batamote,el batallon de los montoya,0.0,0.0,False
